Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude
82480,30/06/2018,0,14,1.625,5.0,241.7,2.659091,,5.6,21.986667,69.181034,,"-4.26
","-41.78
"
82480,31/07/2018,0,36,1.84127,4.6,234.4,2.634921,,0.0,22.090323,67.685484,,"-4.26
","-41.78
"
82480,31/08/2018,0,14,2.0602150000000004,5.0,275.1,2.3870970000000002,,9.0,21.516129,59.201613,,"-4.26
","-41.78
"
82480,30/09/2018,0,36,2.351111,5.0,309.1,1.666667,,19.1,22.34,52.158333,,"-4.26
","-41.78
"
82480,31/10/2018,0,36,2.247826,5.0,286.5,2.4838709999999997,,32.6,22.883871,54.491935,,"-4.26
","-41.78
"
82480,30/11/2018,0,36,2.104444,5.0,252.4,3.222222,,2.7,23.46,53.11666700000001,,"-4.26
","-41.78
"
82480,31/12/2018,0,36,1.520968,3.3,234.1,3.854839,,81.0,22.922581,76.25,,"-4.26
","-41.78
"
82480,31/01/2019,0,36,1.428261,4.8,205.1,5.891304,,232.2,22.729032,78.166667,,"-4.26
","-41.78
"
82480,28/02/2019,0,36,1.073959,4.11552,149.4,6.4880949999999995,,196.0,23.157142999999998,85.35714300000001,,"-4.26
","-41.78
"
82480,31/03/2019,0,0,0.8479780000000001,5.1444,166.6,6.467391,,472.2,23.3,87.258065,,"-4.26
","-41.78
"
82480,30/04/2019,0,23,1.293895,3.6010800000000005,153.2,7.387639999999999,,525.0,23.503448000000002,92.225,,"-4.26
","-41.78
"
82480,31/05/2019,0,23,1.504599,3.6010800000000005,205.8,4.05914,,123.0,23.516129,84.16935500000001,,"-4.26
","-41.78
"
82480,30/06/2019,0,14,1.786089,3.6010800000000005,226.1,2.668539,,1.2,22.76,74.543103,,"-4.26
","-41.78
"
82480,31/07/2019,0,14,1.82912,3.6010800000000005,202.2,2.268519,,12.3,22.385185,75.692308,,"-4.26
","-41.78
"
82480,31/08/2019,0,14,2.007975,3.6010800000000005,281.5,2.258065,,15.2,22.167742,53.959677,,"-4.26
","-41.78
"
82480,30/09/2019,0,14,2.0006,4.62996,296.3,2.097222,,2.1,22.18,53.666667000000004,,"-4.26
","-41.78
"
