Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude,Bioma,area(m²)
82598,30/11/2018,0,14.0,5.178889,9.2,285.3,6.233333,,7.5,25.03,,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/12/2018,0,14.0,4.034408999999999,8.0,286.6,6.096774,,66.3,25.106451999999997,74.766129,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/01/2019,0,14.0,4.704301,11.2,275.8,6.354839,,25.4,25.070968,74.475806,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,28/02/2019,0,14.0,3.203148,9.25992,198.2,7.064814999999999,,141.5,25.278571,78.08035699999998,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/03/2019,0,14.0,2.826654,6.68772,173.6,7.1153850000000025,,239.7,24.725806,80.596774,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/04/2019,0,14.0,3.160948,7.202160000000001,193.1,7.176966,,470.7,24.343332999999998,81.833333,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/05/2019,0,14.0,3.418537,8.74548,238.2,6.68956,,206.7,24.522581,79.024194,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/06/2019,0,14.0,3.242706,6.68772,199.0,6.2645349999999995,,275.6,23.146667,80.181034,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/07/2019,0,14.0,3.887604,8.74548,196.0,6.772152,,190.5,22.711111,80.423077,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,31/08/2019,0,14.0,5.929889,9.77436,266.7,5.733696,,64.7,22.554839,77.983871,,-5.91,-35.2,Mata Atlântica,167264000.0
82598,30/09/2019,0,14.0,5.624544,10.2888,261.8,6.138889,,60.4,23.72666700000001,78.0,,-5.91,-35.2,Mata Atlântica,167264000.0
