Estacao,Data,Hora,DirecaoVento,VelocidadeVentoMedia,VelocidadeVentoMaximaMedia,InsolacaoTotal,NebulosidadeMedia,NumDiasPrecipitacao,PrecipitacaoTotal,TempMinimaMedia,UmidadeRelativaMedia,Unnamed: 13,Latitude,Longitude,Bioma,area(m²)
83565,30/06/2018,0,0,0.7888890000000001,3,146.9,5.377778,,0.2,,62.158333,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/07/2018,0,0,0.611111,2,207.9,3.222222,,0.4,,,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/08/2018,0,0,0.91491,3,234.8,5.239247,,17.0,,58.556452,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/09/2018,0,0,0.777778,3,231.2,5.216667,,110.2,,59.908333,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/10/2018,0,0,0.714286,2,211.7,7.698413,,169.2,,,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/11/2018,0,5,0.911111,3,172.3,7.811111,,241.0,,79.925,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/12/2018,0,0,0.8279569999999999,3,262.9,6.215054,,82.1,,65.782258,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/01/2019,0,5,1.0,4,237.1,6.172043,,88.6,,66.854839,,-19.75,-51.18,Cerrado,5402778000.0
83565,28/02/2019,0,0,0.833333,4,173.5,7.5,,290.4,,78.92857099999998,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/03/2019,0,0,0.817204,3,239.8,6.752688,,140.8,,75.201613,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/04/2019,0,0,0.655556,2,218.8,6.711111,,89.0,,71.525,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/05/2019,0,0,0.623656,2,190.6,4.935484,,17.0,,70.096774,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/06/2019,0,0,0.79,3,179.4,2.355556,,5.8,,58.541667000000004,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/07/2019,0,0,0.743011,3,187.3,3.7526879999999996,,5.6,,52.709677,,-19.75,-51.18,Cerrado,5402778000.0
83565,31/08/2019,0,5,1.053763,3,237.3,4.096774,,66.4,,53.290323,,-19.75,-51.18,Cerrado,5402778000.0
83565,30/09/2019,0,0,1.101449,3,274.8,4.391304,,62.0,,,,-19.75,-51.18,Cerrado,5402778000.0
